features,1_fold_column_mean,1_fold_column_std,2_fold_column_mean,2_fold_column_std,3_fold_column_mean,3_fold_column_std,4_fold_column_mean,4_fold_column_std,5_fold_column_mean,5_fold_column_std
heartrate__sum_values,34395.5098012963,6268.002652036966,34334.83697360716,6148.389347912233,34503.89896542412,6440.6651819129465,34192.18245679417,6281.911606565692,34484.76893282768,6324.2160040548815
heartrate__time_reversal_asymmetry_statistic__lag_1,18.468411444201273,889.8331797725526,36.48546436679904,896.7026867569409,17.987711701743645,878.6500946062439,28.03593749542752,926.6351537248332,46.53296346284757,896.5266976411342
heartrate__time_reversal_asymmetry_statistic__lag_2,43.18521241687845,1753.9348520694464,79.89223191686987,1781.5136711802938,43.6659936337428,1736.1835857459243,60.847667957208785,1832.9703764257288,94.8227909442002,1778.2631633571725
heartrate__time_reversal_asymmetry_statistic__lag_3,67.68522987041887,2610.200473643458,122.96250702552194,2662.440731008196,68.44558121377409,2588.359524462985,95.7153873529412,2736.4713761226785,147.4443482725431,2653.951260183844
heartrate__variance,36.850160461713756,53.887104260198974,36.82908128134385,55.61915939325488,35.99754657517221,49.831949245941075,37.80223293971564,57.99997639059133,36.62838497076177,51.95245971903799
heartrate__variation_coefficient,0.06478234792722748,0.03783881243298848,0.06476941980608142,0.03705797964624349,0.06508668268086086,0.037484456610076405,0.0660054320712823,0.038241800421419836,0.06513975749748932,0.036394722724120886
respiration__abs_energy,159541.94833301374,77812.82113284989,159632.16537383874,77529.81540586948,159050.07842954222,78603.36491332157,156412.99992666885,75951.16255983467,160776.33099350135,82231.40902862723
respiration__absolute_sum_of_changes,708.5037081364835,316.26372918122814,701.4580506386462,355.0370557217282,717.7266817935488,345.97630821585017,711.5763286697542,385.92525856095045,714.6679040446585,384.78575346738336
"respiration__agg_autocorrelation__f_agg_""mean""__maxlag_40",0.2490552559145881,0.17552741585327758,0.2572014543089474,0.18024449542220766,0.25259184223334624,0.1749319364017555,0.2468275983366373,0.17193477466840987,0.2516757347225317,0.17824284085046124
"respiration__agg_autocorrelation__f_agg_""median""__maxlag_40",0.2232257102493593,0.1840260909201636,0.23161664791162914,0.18896609398960929,0.2261649799245168,0.18369597628626488,0.220860092952914,0.18081789272776524,0.2261393256808127,0.18660089230176485
"respiration__agg_autocorrelation__f_agg_""var""__maxlag_40",0.021184234434450232,0.020418526166763595,0.02166418009535977,0.024975063922902597,0.02208301024901696,0.027012421255263704,0.02279536812687836,0.03206309405357033,0.022395038799764087,0.03195198587618498
"respiration__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""max""",21.30553074387669,5.391076672893586,21.242541110639387,5.394758117708147,21.26355260859692,5.387764330701467,21.091742479683454,5.282715754135841,21.345138092122234,5.510175131973512
"respiration__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""mean""",18.453303029247547,4.870072324932969,18.438495464784122,4.841040382883815,18.370051411440876,4.841707100196605,18.2603932051792,4.747914809663098,18.501758919945388,4.990670761884662
"respiration__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""",15.81569737309736,4.551904518260807,15.872070315700402,4.482851068312275,15.728615117252117,4.496333185624705,15.691159575666909,4.4175777021961435,15.877746512112884,4.674035178569056
"respiration__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var""",4.435460386494172,5.2900519109542685,4.36267786573741,5.522756918044666,4.581630703421348,5.611502845642403,4.34878437610679,5.309623473892051,4.501696534616585,5.610971293190769
"respiration__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""max""",24.43507040242317,5.872675666756043,24.38277435399885,5.949743717462479,24.501473461389054,5.9255982368160485,24.25071694479377,5.803761348154942,24.471178428607512,6.0052054585892
"respiration__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""mean""",18.474876902019414,4.781354838353115,18.464152528606245,4.748935623908261,18.395028535038904,4.7547730086135545,18.28086790929505,4.66968140680796,18.521814921811334,4.908737117815232
"respiration__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""min""",13.550366100061874,4.4304011031287756,13.662762791965074,4.319649172075042,13.483928446743656,4.3636204177832445,13.538732752997605,4.299497500714547,13.621431113621338,4.553812618613137
"respiration__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""var""",7.4169266524502335,9.113099471220997,7.374134762441003,9.850401408806324,7.6700963979705135,9.717772132429694,7.231669704205537,8.904872385598784,7.475898073812464,9.436569429246696
"respiration__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max""",20.36079263517388,5.248871688480636,20.311370920509376,5.241085142322718,20.302394540114864,5.242371557555242,20.15101153690659,5.1379754999003735,20.407669278906802,5.369487726297399
"respiration__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""mean""",18.450653518154574,4.881949995717986,18.435272434407967,4.853057139830726,18.36673995936326,4.853412964394393,18.257404293492662,4.75839471090915,18.49909738653561,5.001612891144057
"respiration__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""",16.60900459719597,4.629232097461615,16.638154762968966,4.581048459530655,16.516253392045627,4.579977768242923,16.446464739181607,4.499998494194148,16.663829984095695,4.752722772223467
"respiration__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""var""",3.3182833724631537,3.9619814155467767,3.284758944144792,4.188547491872169,3.4416453421087008,4.221038863138233,3.3025797339888974,4.1941070913278455,3.3935398763128464,4.312880010457976
"respiration__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""max""",0.0608348556417796,0.38206545880766585,0.0691471581973548,0.3880754566625135,0.06645758937790862,0.3829607857931309,0.06484351081652777,0.37568752523103977,0.05873924111326216,0.38738366725530105
"respiration__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""mean""",0.0581354172012845,0.4325460881924563,0.0660057883001073,0.4348456749998864,0.06464459814744103,0.4310409169048607,0.06068480895924156,0.4245958177872945,0.05452558565794738,0.4339885826399248
"respiration__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""min""",0.030861935361316213,0.39507158134517817,0.03412925267887418,0.3976539086651888,0.034285143197523384,0.3920005069717928,0.029538067504638738,0.3905831289909532,0.026765994188884583,0.3937534058470365
"respiration__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""var""",0.03269038356808291,0.2521896026203921,0.03489877400052973,0.2592947473088375,0.030715289117141317,0.2550103517326213,0.03486405827183702,0.2551533095988197,0.03145485868540509,0.2580008232349503
"respiration__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""max""",0.056667394611394736,0.3691596578334467,0.06518161807905548,0.3747881462918899,0.06275795386029774,0.3698961433345716,0.060228701982845724,0.3621290926229101,0.05472177990125433,0.37350518611373
"respiration__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""mean""",0.05285903696399509,0.4006896014986592,0.060906075379890685,0.4040805710730145,0.059358021708167535,0.3997220300308705,0.0553089524707612,0.3932108588116496,0.049947544129083386,0.4029162363348077
"respiration__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""min""",0.03492997507413799,0.3741601960504388,0.039892271151107585,0.3776993425773645,0.04005643593992336,0.372221619273774,0.03497297020315958,0.3688592030827509,0.031219725306855687,0.3749268817107541
"respiration__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""var""",0.027298198521114318,0.19944047000452086,0.029214381187872705,0.20522404513037915,0.026204144818000336,0.2022822351427285,0.028717350842494726,0.20274903411245912,0.02601331061253242,0.20399524582716266
"respiration__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""max""",0.016614959697720182,0.11863861302015707,0.018289852020412625,0.12192042589651675,0.018217140497674245,0.1231253867638242,0.018123246330187498,0.1149046908974114,0.015864755412495102,0.12008170950494325
"respiration__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""mean""",0.011366255473851013,0.10395975000817406,0.0127321018393649,0.10583707006882437,0.013319195641270369,0.10610906213497684,0.012118551420675059,0.09834858514040552,0.010694067676241698,0.10483010272279984
"respiration__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""min""",0.006264065636064372,0.10111948124306748,0.00718132146751229,0.10218773306032657,0.00825425940259078,0.1013386502708828,0.006044040230559995,0.09479934398247257,0.005680996531668128,0.10200142658562987
"respiration__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""var""",0.010915795645080821,0.15959807692708286,0.011827414272790715,0.17286975433726187,0.009393912852282565,0.16947162205439845,0.013440023029901924,0.1566006157440576,0.009894622677228196,0.16176762246779375
"respiration__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""mean""",0.05728081972248806,0.4997212520433338,0.06349405520738613,0.5090604901774065,0.06721773979416194,0.5101303514216933,0.062057475282871234,0.4739626494752867,0.05397656118099338,0.5053783932708037
"respiration__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""var""",-0.042464188581615735,1.3816446619808072,-0.04278331927763617,1.5144882591869695,-0.05257046143544432,1.4774382124272514,-0.021455870302631776,1.3166845283995277,-0.05044449245010875,1.3975664387668
"respiration__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""max""",0.007622090110633191,0.05683476912186459,0.008462474413705009,0.058252503883089585,0.0085143020814235,0.058670622874582225,0.008310935472241066,0.05450551877833314,0.007295885418267931,0.05744325203704356
"respiration__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""mean""",0.005678499959206431,0.05197775312510956,0.006367014893571117,0.05291274206936821,0.006659155728284753,0.05305184627585064,0.006058294356878077,0.04917147018817919,0.005346745078864193,0.0524104631486613
"respiration__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""min""",0.0038308455309192845,0.0501263008584027,0.004323397907201387,0.050782660942367185,0.004825677856510405,0.050464843128896805,0.0039382197186219,0.04702153345006568,0.003491705697828317,0.0505486377251042
"respiration__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""var""",0.004391677506601095,0.059493909946926965,0.004783092630555699,0.06490675000064107,0.003750880139104339,0.06299679463969858,0.005322311068984402,0.06058544436750435,0.004278566286898312,0.06135358888086996
"respiration__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""max""",0.03719816369389428,0.01918579931040347,0.03744719782948998,0.019490434648854586,0.03843672514342462,0.0201556139897627,0.03738280770549061,0.018916110973269683,0.03711487399436643,0.01913505894637693
"respiration__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""mean""",0.02645484390597776,0.014943695356267796,0.026378846526018237,0.015095514778547698,0.027011050891529758,0.015299115705522375,0.026026481762408446,0.013872393484954964,0.02632033983106192,0.014688474663150103
"respiration__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""min""",0.02947104930144196,0.01638540752332443,0.028973359226577938,0.016365458798131984,0.02964221256008086,0.01608041428015656,0.028345977640599276,0.014624320709299641,0.02946115431407198,0.01607635696714175
"respiration__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""var""",0.06513767825406831,0.0716430759473037,0.06487870315728023,0.07166451779552954,0.06771898895108354,0.0748937498307314,0.06345803138750207,0.06747676565602195,0.06460833109991371,0.06657743058056341
"respiration__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""max""",0.012938974020349645,0.006362914087261445,0.012963843130572156,0.006489833394878159,0.013294243987376048,0.006636691649976427,0.012917928598985749,0.006218146172698203,0.012892977688181944,0.006351607325188538
"respiration__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""mean""",0.010331845382395195,0.005459951282457147,0.010268077571140214,0.005516427510114088,0.010524810055607223,0.005576644045523761,0.010154178756928518,0.005074341116045061,0.010265463578334329,0.0053730386068055426
"respiration__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""min""",0.01094961210071346,0.0056649761035553635,0.010771989156596431,0.005699316278173564,0.011029441478901357,0.005609636391057925,0.010586349077584777,0.005082612997449311,0.01090286554809276,0.00554644399758651
"respiration__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""var""",0.021582527951437253,0.02231404307213615,0.021662697157499636,0.023483050180644147,0.022428543017878704,0.022792678139549948,0.021543224469920155,0.02309176627995017,0.02174162006151456,0.021521186781805604
respiration__approximate_entropy__m_2__r_0.1,0.8702041033899954,0.204611115962784,0.867018786940842,0.21204530616557668,0.8738610141563458,0.19657233123926185,0.8670945823179563,0.20648435368453152,0.8631805440587366,0.21015766480987705
respiration__approximate_entropy__m_2__r_0.3,1.0392021049843023,0.2531148269435078,1.025825154606837,0.2636486419821255,1.0315845429304522,0.2519116668503182,1.0321133218649734,0.25881133867873163,1.0239297597062904,0.2654940323927893
respiration__approximate_entropy__m_2__r_0.5,0.8181248457237549,0.2492123638653966,0.8093183201840036,0.25825830761877205,0.8089787925566521,0.2476200279006415,0.8149787225399352,0.2541464632058982,0.8091613164223075,0.25589206862418995
respiration__approximate_entropy__m_2__r_0.7,0.6266139917567746,0.20768943677583168,0.6136735251268237,0.2108685252816128,0.617135868217339,0.20448352744427029,0.6218300356619538,0.2096312082117952,0.616224618066745,0.2100523928811226
respiration__approximate_entropy__m_2__r_0.9,0.4773051772606258,0.16495047398745386,0.4689654570577846,0.16644189533866216,0.4724794076563612,0.1640798515645868,0.4734241726478986,0.1639105067359274,0.4711035830409226,0.16673699866737576
respiration__ar_coefficient__coeff_0__k_10,3.8002011134767417,2.7407845999883844,3.7295526800550185,2.7507941452375126,3.7637413028989632,2.8004843499601964,3.777931855956962,2.750028766508851,3.8391825437052263,2.9528694135258386
respiration__ar_coefficient__coeff_10__k_10,0.313499462765135,25.94538915974772,0.3170102430227313,26.00071272733718,0.020022139471481716,0.05670923965127215,0.31233873976284904,25.774844578990674,0.313126004473069,25.80604287114264
respiration__ar_coefficient__coeff_1__k_10,0.4521754559162781,0.14547783936384007,0.4486712428963083,0.14578917482646822,0.4545411744513052,0.1499854659055959,0.4534403151051335,0.15034790707796505,0.4471221321367388,0.15092640072845287
respiration__ar_coefficient__coeff_2__k_10,0.09847685555384733,0.1049176800443168,0.1004786321337037,0.1064104353168562,0.09927794376771087,0.08800972819135353,0.09893570201796416,0.10816243548358204,0.09911876056640086,0.10919707488763468
